listing_id,host_id,host_name,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,city,neighbourhood,district,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,amenity_score,number_of_reviews,review_scores_rating,license,instant_bookable,monthly_earning_€,type
51573953,391778303,Manuel,0.92,0.33,F,1,1,T,Madrid,Justicia,Centro,40.42550846701423,-3.697632373041334,Private room,1,1,2,1,1,0,0.0,T,F,356.4,airbnb
51609093,214308204,Ioana,1.0,0.0,F,2,2,T,Madrid,Gaztambide,Chamberí,40.43785088349526,-3.7119574115749385,Entire place,3,1,3,3,1,0,0.0,T,T,2058.21,airbnb
51661136,394231381,Elena,0.84,0.82,F,0,0,T,Madrid,Embajadores,Centro,40.41035255626702,-3.7025957111793697,Entire place,2,1,1,1,1,1,5.0,T,F,1325.61,airbnb
51689683,60122831,Sofia,0.0,0.71,F,0,0,F,Madrid,Hispanoamérica,Chamartín,40.457986961057074,-3.6720933076335234,Private room,1,1,1,1,1,0,0.0,T,F,435.6,airbnb
51708399,177814917,Daniel,1.0,0.5,F,0,0,T,Madrid,Rios Rosas,Chamberí,40.44472364695962,-3.696951400191156,Private room,2,1,1,1,1,0,0.0,T,F,990.4125,airbnb
51723789,418829500,María Elisa,1.0,1.0,F,0,0,F,Madrid,Ciudad Universitaria,Moncloa - Aravaca,40.46250241168172,-3.750002784709984,Shared room,2,1,1,2,0,0,0.0,T,T,237.6,airbnb
51726318,206424236,Carmen Viviana,0.82,1.0,F,1,1,F,Madrid,Ventas,Ciudad Lineal,40.428,-3.64579,Private room,1,1,1,1,2,1,5.0,T,F,338.25,airbnb
51738736,104549962,Joëlle,1.0,0.67,F,11,11,F,Madrid,Ciudad Universitaria,Moncloa - Aravaca,40.46423,-3.75042,Entire place,6,1,3,4,2,0,0.0,T,T,5559.839999999999,airbnb
51751389,409228393,Milanino,0.93,0.75,F,0,0,F,Madrid,Orcasitas,Usera,40.36561624908503,-3.713695365348309,Private room,2,1,1,1,3,0,0.0,T,F,376.2,airbnb
51777108,96555553,Gerardo,0.46,0.94,F,1,1,T,Madrid,Justicia,Centro,40.42039507279191,-3.6980798781149016,Entire place,2,1,1,1,1,0,0.0,T,T,3650.13,airbnb
51782518,18071250,Jacops,1.0,1.0,F,0,0,T,Madrid,Justicia,Centro,40.42396652072784,-3.698195047688361,Entire place,3,1,1,2,2,0,0.0,T,F,1844.7,airbnb
51812081,419061432,Ramdy,1.0,1.0,F,1,1,T,Madrid,Palos de Moguer,Arganzuela,40.40106828984106,-3.6968893167595054,Entire place,2,1,1,2,3,1,3.0,T,T,755.37,airbnb
51813802,45932469,Pedro,0.0,0.0,F,0,0,T,Madrid,Sol,Centro,40.415467464693215,-3.7044040540463583,Entire place,5,1,3,3,1,0,0.0,T,F,1039.5,airbnb
51822538,411728594,José Antonio,1.0,1.0,F,0,0,T,Madrid,Delicias,Arganzuela,40.39778,-3.69666,Entire place,8,1,2,4,0,0,0.0,T,F,964.59,airbnb
51858404,419747561,Holplace,1.0,1.0,F,0,0,T,Madrid,Justicia,Centro,40.42462322314921,-3.69855412138511,Entire place,8,1,3,4,1,0,0.0,T,T,227955.15,airbnb
51863316,66253508,Ana,1.0,1.0,F,0,0,F,Madrid,Aluche,Latina,40.39349,-3.75597,Private room,1,1,1,0,3,0,0.0,T,F,352.08,airbnb
51870993,90259608,Franco,0.0,0.0,F,0,0,F,Madrid,Casco Histórico de Vicálvaro,Vicálvaro,40.40358,-3.60033,Private room,1,1,1,0,0,0,0.0,T,F,44.55,airbnb
51899853,407677673,María,0.79,0.54,F,7,7,T,Madrid,Embajadores,Centro,40.40957,-3.70614,Entire place,8,1,2,5,1,0,0.0,T,F,198.0,airbnb
51901245,420382284,Luciana,1.0,1.0,F,0,0,F,Madrid,Chopera,Arganzuela,40.39441749142642,-3.7028595301987375,Private room,1,1,1,1,3,0,0.0,T,T,632.88,airbnb
51922490,43026736,Carlos,1.0,0.87,F,2,2,T,Madrid,San Diego,Puente de Vallecas,40.397083349337954,-3.667655852349204,Entire place,6,2,3,3,1,0,0.0,T,T,1946.5875,airbnb
51950912,185932626,Rosa,0.42,1.0,F,4,4,T,Madrid,Quintana,Ciudad Lineal,40.43484,-3.64762,Private room,1,1,1,1,1,0,0.0,T,F,283.14000000000004,airbnb
51964176,368523812,Arnald,0.73,0.39,F,8,8,T,Madrid,Vallehermoso,Chamberí,40.43897683595425,-3.7071901548298247,Entire place,5,1,1,2,0,0,0.0,T,F,544.5,airbnb
51964441,416936398,Miguel,1.0,0.5,F,2,2,T,Madrid,Chopera,Arganzuela,40.39879654688307,-3.699826979646373,Entire place,4,1,2,3,0,0,0.0,T,F,2447.775,airbnb
51964561,12255164,Leticia,0.0,0.0,F,0,0,T,Madrid,Hispanoamérica,Chamartín,40.4574528460028,-3.6856232522692967,Entire place,2,1,1,1,1,0,0.0,T,T,396.0,airbnb
51980116,21735186,Daniela,1.0,1.0,F,0,0,T,Madrid,Entrevías,Puente de Vallecas,40.37623936631759,-3.668141121153571,Private room,1,1,2,0,2,1,5.0,T,T,270.27,airbnb
51995266,421075785,Oresmy,1.0,0.75,F,0,0,T,Madrid,Sol,Centro,40.41998106500438,-3.703110645258619,Entire place,4,1,1,2,1,0,0.0,T,F,683.0999999999999,airbnb
52080211,421641298,Paloma,0.0,0.5,F,0,0,F,Madrid,Goya,Salamanca,40.424098548657376,-3.6795239301705465,Entire place,5,2,3,3,3,0,0.0,T,F,2301.75,airbnb
52084343,271479129,Giancarlos,1.0,0.96,F,2,2,F,Madrid,Ciudad Universitaria,Moncloa - Aravaca,40.46458512858433,-3.7498971746576193,Private room,2,1,1,2,2,0,0.0,T,T,950.4,airbnb
52096315,4159272,Juan,0.95,0.57,F,1,1,T,Madrid,Guindalera,Salamanca,40.436150668583565,-3.673777794524917,Private room,1,1,1,1,1,0,0.0,T,F,395.505,airbnb
52098574,65596983,Daniel,0.99,0.27,F,0,0,T,Madrid,El Pardo,Fuencarral - El Pardo,40.57045,-3.89207,Entire place,16,3,4,10,1,0,0.0,T,F,237.6,airbnb
52099247,43845604,Marta,0.0,0.0,T,1,1,T,Madrid,Argüelles,Moncloa - Aravaca,40.429913999629534,-3.71914826708087,Private room,2,1,1,1,0,0,0.0,T,T,439.56,airbnb
52104025,361696863,Diego Mauricio,1.0,1.0,F,3,3,T,Madrid,Vista Alegre,Carabanchel,40.38925222262242,-3.743842406085344,Entire place,5,1,1,2,0,0,0.0,T,T,138.6,airbnb
52104351,413176292,Darren,1.0,0.0,F,0,0,F,Madrid,El Viso,Chamartín,40.44088573149156,-3.6805854696836287,Entire place,12,4,4,6,3,0,0.0,T,T,8653.466250000001,airbnb
52152114,413885606,Doris,0.94,0.76,F,2,2,T,Madrid,Universidad,Centro,40.42902057215004,-3.70793233519592,Private room,1,1,1,1,0,0,0.0,T,F,183.15,airbnb
52158407,422253585,Sonsoles,0.0,0.0,F,0,0,T,Madrid,Argüelles,Moncloa - Aravaca,40.42659992710938,-3.715405202226064,Entire place,3,1,1,3,1,0,0.0,T,T,1087.515,airbnb
52158758,310517220,Ainhoa,1.0,1.0,F,1,1,T,Madrid,Casa de Campo,Moncloa - Aravaca,40.42597907060712,-3.730501607036364,Private room,2,1,1,0,1,0,0.0,T,T,89.1,airbnb
169766,806256,Guillaume,1.0,0.78,F,0,0,T,Madrid,Embajadores,Centro,40.40621,-3.70224,Entire place,3,2,2,2,1,51,4.7,T,F,1755.105,airbnb
310678,1598163,Soledad,0.0,1.0,F,1,1,T,Madrid,Universidad,Centro,40.42163,-3.70785,Entire place,4,1,1,1,2,312,4.66,T,F,2546.94,airbnb
