id,host_id,host_name,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,city,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,price_€,room_type,accommodates,bathrooms,bedrooms,beds,lift,heating,aircon,exterior,garden,pool,terrace,balcony,storage,amenity_score,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,reviews_per_month
53256100,176057051,David,0.86,0.95,F,5,5,T,Madrid,San Diego,Puente de Vallecas,40.39472,-3.67121,68.31,Entire place,4,1,2,3,0,0,1,0,0,0,0,0,0,1,3,365,9,3.56,3.33,3.44,3.78,3.44,3.22,3.44,T,T,1.3
53257009,168691555,Irene,0.0,1.0,F,0,0,F,Madrid,Costillares,Ciudad Lineal,40.478,-3.67345,138.6,Entire place,2,1,1,2,1,0,1,0,0,1,0,0,1,4,3,365,3,5.0,5.0,5.0,4.67,5.0,4.67,5.0,T,F,0.48
53257738,347309521,Alejandro,1.0,0.99,F,1,1,T,Madrid,Valdeacederas,Tetuán,40.46436,-3.70146,20.79,Private room,1,1,1,1,0,1,0,0,0,0,0,1,1,3,1,1125,19,4.47,4.47,3.89,4.58,4.53,4.21,4.32,T,T,3.65
53177462,430385766,HS Juan & Marina,1.0,1.0,F,0,0,F,Madrid,Cortes,Centro,40.41374,-3.69607,261.36,Entire place,4,1,2,3,1,0,0,0,0,0,0,0,0,1,3,365,4,5.0,5.0,5.0,4.0,5.0,5.0,5.0,T,T,1.4
53258066,431162997,"Loic, Estelle And Co",0.0,0.0,F,0,0,T,Madrid,Quintana,Ciudad Lineal,40.433582,-3.655506,112.86,Entire place,6,1,2,4,0,0,1,0,0,0,0,0,0,1,1,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
53179490,3797913,Rocio,1.0,0.8,T,10,10,T,Madrid,Palacio,Centro,40.40966,-3.71263,80.19,Entire place,3,1,1,1,0,0,1,0,0,0,0,0,0,1,3,1125,9,4.67,4.89,4.78,4.78,5.0,5.0,4.78,T,F,1.35
53179843,430504495,Beatriz,0.89,1.0,F,0,0,T,Madrid,Universidad,Centro,40.42647,-3.7107,49.5,Entire place,2,1,1,1,0,1,1,0,0,0,0,0,0,2,29,700,4,4.75,4.75,4.75,4.75,4.5,5.0,4.75,T,F,0.73
53258292,431164387,"Loic, Estelle And Co",1.0,0.0,F,0,0,T,Madrid,Universidad,Centro,40.421658,-3.7049,92.07,Entire place,2,2,1,1,0,0,1,0,0,0,0,0,0,1,1,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
53266443,121724634,Daniela,0.94,0.71,T,11,11,T,Madrid,Lista,Salamanca,40.42943,-3.67676,138.6,Entire place,2,1,1,1,1,0,1,0,0,0,0,0,0,2,7,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,T,F,0.58
53180217,418858537,Bob,1.0,1.0,F,0,0,T,Madrid,Universidad,Centro,40.42234,-3.70165,233.64,Entire place,4,1,1,2,1,0,1,0,0,0,0,0,1,3,1,1125,6,4.83,4.83,4.83,4.83,5.0,5.0,4.83,T,T,0.9
53268021,392790154,Apartamentos Temporales,0.0,0.0,F,56,56,F,Madrid,Adelfas,Retiro,40.40088,-3.66939,113.85,Entire place,4,1,1,2,1,0,1,0,0,0,0,1,1,4,7,336,4,4.25,4.0,4.25,4.5,4.0,4.0,3.75,T,T,0.74
53182818,430526681,Yeranldin,1.0,0.81,F,1,1,T,Madrid,Pueblo Nuevo,Ciudad Lineal,40.42001,-3.62537,32.67,Private room,1,1,1,1,1,1,1,0,0,0,0,0,1,4,1,1125,10,4.9,4.9,4.7,4.9,4.9,4.9,4.7,T,F,1.47
53268287,94528022,Luis,1.0,0.68,T,0,0,T,Madrid,Embajadores,Centro,40.41083,-3.70017,85.14,Entire place,2,1,1,1,0,1,1,0,0,0,0,0,1,3,3,1125,16,5.0,5.0,4.94,5.0,5.0,4.94,4.88,T,F,2.33
53270156,431130932,Daniel,1.0,1.0,F,0,0,T,Madrid,Palos de Moguer,Arganzuela,40.40537,-3.69522,130.68,Entire place,5,1,2,3,0,1,1,0,0,0,0,0,1,3,1,1125,17,4.65,4.53,4.88,4.59,4.59,4.88,4.59,T,T,2.54
53186107,429609573,Jaime,1.0,0.68,T,0,0,T,Madrid,Los Rosales,Villaverde,40.35232,-3.69295,104.94,Entire place,5,1,2,3,1,1,1,0,0,0,0,1,1,5,4,1125,18,4.89,4.89,4.72,4.89,4.72,4.67,4.72,T,F,2.66
53272539,12132634,Jesus,1.0,0.91,F,3,3,T,Madrid,Guindalera,Salamanca,40.43637,-3.66999,67.32,Private room,2,1,1,1,0,0,1,0,0,0,0,0,1,2,2,7,15,4.67,4.93,4.67,4.73,4.93,4.53,4.73,T,F,2.2
53273121,431280052,Nieves,1.0,0.94,F,0,0,F,Madrid,Universidad,Centro,40.42916,-3.71031,106.92,Entire place,4,1,1,2,0,0,1,0,0,0,0,0,1,2,1,365,13,4.31,4.46,4.54,4.85,4.92,4.85,4.15,T,F,2.12
53273687,2873335,María M,0.0,0.8,F,2,2,F,Madrid,Pilar,Fuencarral - El Pardo,40.47533,-3.71391,79.2,Private room,2,1,2,1,1,0,1,0,0,0,0,0,1,3,3,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
53194189,340351645,Miguel Ángel,0.93,0.94,F,1,1,T,Madrid,Palomeras Sureste,Puente de Vallecas,40.37816,-3.65238,40.589999999999996,Entire place,2,1,1,1,0,0,1,0,0,0,0,0,0,1,2,1125,30,4.57,4.83,4.87,4.8,4.5,4.3,4.6,T,F,5.36
53285783,1450430,Fanny,0.83,0.8,F,1,1,T,Madrid,Bellas Vistas,Tetuán,40.44885,-3.70375,74.25,Entire place,6,1,2,4,0,0,0,0,0,0,0,0,0,0,28,1125,3,5.0,4.33,4.0,5.0,5.0,5.0,3.67,T,F,0.45
53195801,260344662,Pedro,1.0,1.0,T,0,0,T,Madrid,Valdezarza,Moncloa - Aravaca,40.45836,-3.71148,104.94,Entire place,2,1,1,1,0,0,1,0,0,0,0,0,0,1,2,1125,9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,T,T,1.45
53197668,430520922,Marcos,1.0,0.82,F,0,0,T,Madrid,Sol,Centro,40.41885,-3.70598,69.3,Entire place,2,1,1,1,0,0,1,0,0,0,0,0,1,2,2,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
53199868,294449971,Victor,1.0,1.0,T,0,0,T,Madrid,Casco Histórico de Vallecas,Villa de Vallecas,40.38011,-3.61737,94.05,Entire place,4,1,2,3,0,1,0,0,0,0,0,0,1,2,2,1125,15,4.93,5.0,4.93,5.0,5.0,4.6,4.87,T,F,2.36
53206446,122083235,Llanos,1.0,0.33,F,0,0,T,Madrid,Concepción,Ciudad Lineal,40.43732,-3.65191,149.49,Private room,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
53290836,104634483,Freddy,0.75,0.83,F,0,0,T,Madrid,Acacias,Arganzuela,40.40122,-3.70217,94.05,Entire place,2,1,1,1,0,0,1,0,0,0,0,0,0,1,4,6,3,5.0,5.0,5.0,5.0,5.0,4.33,4.67,T,F,0.6
53207341,114806939,Laura,1.0,0.82,F,0,0,T,Madrid,Valdeacederas,Tetuán,40.46429,-3.70446,39.6,Entire place,2,1,1,1,0,0,1,0,1,0,0,0,1,3,2,1125,40,4.35,4.63,4.5,4.83,4.83,4.43,4.35,T,F,5.69
53291164,110631102,Nur,0.67,0.52,F,1,1,T,Madrid,Arapiles,Chamberí,40.43404,-3.71028,49.5,Private room,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,365,12,4.17,4.58,3.83,4.92,4.92,4.58,4.17,T,F,1.95
53209878,430770482,Fernando,0.79,0.94,F,1,1,T,Madrid,Casa de Campo,Moncloa - Aravaca,40.42643,-3.73371,34.65,Private room,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,365,3,4.67,5.0,4.67,5.0,5.0,4.0,4.67,T,F,0.48
53291519,23774906,Beatriz Y Arturo,1.0,0.39,F,6,6,T,Madrid,Palos de Moguer,Arganzuela,40.405228,-3.696047,129.69,Entire place,4,1,2,3,0,0,1,0,0,0,0,0,0,1,3,365,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,T,F,0.53
53291728,210981512,Lara,1.0,0.97,F,1,1,T,Madrid,Puerta del Angel,Latina,40.40674,-3.73722,38.61,Private room,1,1,1,2,0,1,1,0,1,0,0,1,1,5,1,1125,18,4.83,4.83,4.83,4.78,4.89,4.72,4.89,T,F,2.87
53292525,135571181,Liz,1.0,0.94,F,0,0,T,Madrid,Chopera,Arganzuela,40.39668,-3.69635,40.589999999999996,Private room,2,1,1,2,1,0,1,0,0,0,0,0,1,3,2,30,11,4.91,5.0,4.91,5.0,5.0,4.91,4.91,T,T,2.1
53210099,174353814,Vanesa,1.0,1.0,F,0,0,T,Madrid,Fuente del Berro,Salamanca,40.42819,-3.66846,78.21,Entire place,2,1,1,2,0,0,0,0,0,0,0,0,1,1,2,1125,22,4.55,4.73,4.77,4.82,4.77,4.91,4.5,T,T,3.33
53212349,23264451,Jesús,1.0,1.0,F,1,1,T,Madrid,Palacio,Centro,40.41782,-3.71002,118.8,Entire place,7,2,2,3,0,1,0,0,0,0,0,0,0,1,1,1125,20,4.4,4.7,4.55,4.75,4.95,5.0,4.3,T,T,3.08
53299960,135290690,Valentin,1.0,1.0,F,0,0,T,Madrid,Universidad,Centro,40.42575,-3.70841,102.96,Entire place,4,1,2,2,0,0,1,0,0,0,0,0,0,1,3,1125,7,4.43,4.71,4.71,5.0,5.0,4.86,4.29,T,T,3.5
53302020,2361987,Robin,1.0,0.97,T,2,2,T,Madrid,Sol,Centro,40.41759,-3.70165,188.1,Entire place,7,2,3,3,1,1,1,0,0,0,0,0,1,4,4,14,17,4.88,4.94,4.82,4.94,5.0,4.94,4.82,T,F,2.52
53217798,67100740,Tanya,1.0,1.0,F,2,2,T,Madrid,Arcos,San Blas - Canillejas,40.42238,-3.61872,54.45,Entire place,5,1,1,3,0,1,1,0,0,0,0,0,1,3,1,365,38,4.53,4.5,4.58,4.66,4.76,4.03,4.5,T,T,5.7
53340282,243872006,Pilar,1.0,1.0,F,3,3,T,Madrid,Opañel,Carabanchel,40.38638,-3.7275,107.91,Entire place,5,1,1,6,1,0,1,0,1,0,0,1,1,5,3,365,3,5.0,4.67,5.0,5.0,5.0,4.33,5.0,T,F,0.55
53303210,46465317,Eugenia,1.0,1.0,F,2,2,T,Madrid,Universidad,Centro,40.42773,-3.70874,29.7,Entire place,1,1,1,1,0,0,1,0,0,0,0,0,0,1,56,365,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,T,T,1.0
53303961,36191170,Matilde,1.0,1.0,T,0,0,T,Madrid,Jerónimos,Retiro,40.4077,-3.68589,222.75,Entire place,5,2,2,4,0,1,1,0,0,0,0,0,1,3,3,365,23,4.87,4.91,4.91,4.83,4.83,4.91,4.78,T,F,3.59
53343399,431540564,Leandra,1.0,0.97,T,0,0,T,Madrid,Justicia,Centro,40.42269,-3.69767,33.66,Private room,3,1,1,2,1,0,0,0,0,0,0,1,1,3,2,30,26,4.8,4.8,4.92,5.0,4.92,4.96,4.84,T,F,4.33
53352830,280559690,Gregorio,0.9,1.0,T,0,0,F,Madrid,Universidad,Centro,40.42147,-3.702,101.97,Entire place,4,1,1,1,1,1,1,0,0,0,0,0,1,4,3,365,29,4.97,5.0,5.0,4.97,4.93,4.93,4.83,T,T,4.35
53361166,28264783,Luis,0.0,0.86,F,0,0,T,Madrid,Cuatro Caminos,Tetuán,40.45119,-3.70063,45.54,Entire place,5,1,2,2,0,0,0,0,0,0,0,0,0,0,1,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
53307928,397346458,María,0.0,0.4,F,0,0,T,Madrid,Palacio,Centro,40.41092,-3.71068,34.65,Private room,2,1,1,1,0,0,1,0,0,0,0,0,1,2,1,365,4,4.75,4.75,3.5,5.0,5.0,5.0,4.0,T,F,0.64
53362710,377366292,Laura,1.0,0.95,T,0,0,T,Madrid,Cuatro Caminos,Tetuán,40.447,-3.69896,59.4,Private room,2,1,1,2,1,1,1,0,0,0,0,1,1,5,1,365,11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,T,T,1.66
53366795,75757420,Jose,1.0,0.83,F,0,0,T,Madrid,Bellas Vistas,Tetuán,40.44867,-3.7062,111.87,Entire place,6,2,2,3,1,1,1,0,0,1,0,1,1,6,3,1125,5,4.6,5.0,4.6,5.0,4.6,4.8,4.6,T,F,0.75
53370964,66304132,Olga,1.0,0.96,F,7,7,T,Madrid,Embajadores,Centro,40.41018,-3.69983,59.4,Entire place,4,1,1,2,0,1,1,0,0,0,0,0,1,3,50,80,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,T,F,0.25
53311651,431606123,Miguel Ángel,1.0,1.0,T,0,0,T,Madrid,Hispanoamérica,Chamartín,40.45467,-3.68844,127.71,Entire place,4,1,1,2,0,1,1,0,0,0,0,0,1,3,2,15,33,4.88,4.91,5.0,5.0,5.0,4.97,4.91,T,T,5.16
53312767,51564174,Álvaro & Tatiana,1.0,0.99,F,22,22,T,Madrid,Palacio,Centro,40.41188,-3.70917,181.17,Entire place,8,3,3,4,0,0,0,0,0,0,0,0,0,0,2,365,20,4.5,4.85,4.45,4.7,4.65,4.9,4.75,T,T,3.02
53375885,262724610,Minerva,1.0,0.98,F,1,1,T,Madrid,Justicia,Centro,40.4256,-3.69875,105.92999999999999,Entire place,4,1,1,2,0,0,1,0,0,0,0,0,0,1,4,365,4,4.75,5.0,5.0,5.0,5.0,5.0,4.75,T,T,0.66
53318464,389811153,Mirela,1.0,1.0,F,0,0,T,Madrid,Butarque,Villaverde,40.35256,-3.68207,87.12,Entire place,6,1,3,4,0,1,0,0,0,0,0,1,1,3,2,14,23,4.48,4.57,4.3,4.74,4.87,4.61,4.52,T,T,3.47
53383149,148535945,Darma,1.0,1.0,F,1,1,F,Madrid,Los Rosales,Villaverde,40.36026,-3.69027,27.72,Private room,2,1,1,1,0,1,1,0,0,0,0,0,0,2,1,1125,4,4.75,5.0,4.5,5.0,4.5,4.25,5.0,T,T,0.61
53318510,324853128,Patricia,0.8,0.97,F,0,0,T,Madrid,Imperial,Arganzuela,40.41231,-3.71914,94.05,Entire place,5,1,2,5,0,0,1,0,0,0,0,0,0,1,3,365,9,4.78,4.78,4.78,4.78,4.44,4.78,4.67,T,F,2.67
53383337,153527179,Danny,0.95,0.97,F,3,3,T,Madrid,Comillas,Carabanchel,40.39582,-3.71165,301.95,Entire place,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
53388257,36690811,Muberra,0.0,1.0,F,1,1,T,Madrid,Fuente del Berro,Salamanca,40.4277,-3.66737,84.15,Entire place,2,1,1,2,0,0,1,0,0,0,0,0,0,1,3,365,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,T,F,0.45
53319765,24147070,Gustavo,1.0,1.0,F,2,2,T,Madrid,Niño Jesús,Retiro,40.4155,-3.67518,69.3,Entire place,2,1,1,1,1,1,1,0,0,0,0,0,1,4,5,363,3,4.67,5.0,4.67,5.0,5.0,5.0,4.67,T,F,0.82
53389221,432282003,Cristina,1.0,1.0,T,0,0,T,Madrid,Embajadores,Centro,40.41226,-3.69974,88.11,Entire place,4,1,2,2,0,1,0,0,0,0,0,0,0,1,2,30,28,4.79,4.89,4.86,4.96,5.0,4.96,4.79,T,F,4.2
53323760,431714478,Carolina,1.0,1.0,F,1,1,T,Madrid,Justicia,Centro,40.422821,-3.699488,101.97,Entire place,4,1,1,3,0,1,1,0,0,0,0,0,1,3,4,365,10,5.0,4.9,4.9,4.9,4.9,4.9,4.7,T,T,1.74
53325013,431726402,Milena,1.0,1.0,F,1,1,T,Madrid,San Diego,Puente de Vallecas,40.38633,-3.67001,64.35,Private room,2,1,1,1,0,0,1,0,0,0,0,0,0,1,1,365,1,4.0,5.0,4.0,4.0,4.0,3.0,2.0,T,T,0.3
53326393,38765097,Shelton,1.0,1.0,T,17,17,T,Madrid,Berruguete,Tetuán,40.46139,-3.69989,34.65,Private room,1,1,1,1,0,0,0,0,0,0,0,1,0,1,2,1125,33,4.79,4.91,4.7,4.76,4.88,4.88,4.82,T,T,4.9
53390091,179825594,Alicia,1.0,0.83,F,0,0,T,Madrid,Goya,Salamanca,40.42601,-3.67207,224.73,Entire place,4,1,2,3,0,0,1,0,0,0,0,0,1,2,2,365,13,4.85,4.92,4.85,5.0,5.0,4.92,4.77,T,F,2.04
53390885,382633757,Yerma,1.0,1.0,F,1,1,T,Madrid,Universidad,Centro,40.42393,-3.70751,90.09,Entire place,3,1,1,2,0,0,0,0,0,0,0,0,1,1,1,1125,20,3.45,3.6,3.55,4.3,4.25,4.4,3.4,T,T,3.02
53332144,175909822,Guillaume,0.0,0.52,F,2,2,T,Madrid,Embajadores,Centro,40.40884,-3.69748,21.78,Private room,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,40,1,4.0,5.0,4.0,5.0,5.0,5.0,5.0,T,T,0.32
53335135,313040858,Pedro Jose,1.0,0.5,F,0,0,F,Madrid,Numancia,Puente de Vallecas,40.394261557064944,-3.6593282086782497,20.79,Private room,1,1,1,2,0,0,1,0,0,0,0,0,0,1,61,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.0
53392422,409647827,Jorge,0.0,0.0,F,1,1,T,Madrid,Sol,Centro,40.41811,-3.70111,183.15,Entire place,4,1,1,2,0,0,0,0,0,0,0,0,0,0,2,1125,11,4.45,4.36,4.73,4.64,5.0,4.82,4.64,T,F,2.64
53454869,65697413,Jose,1.0,0.86,F,1,1,T,Madrid,Puerta del Angel,Latina,40.416374,-3.723742,45.54,Entire place,1,1,1,2,0,0,1,0,0,0,0,0,0,1,120,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
53393949,422546838,Yessenia,0.92,0.72,F,0,0,T,Madrid,Portazgo,Puente de Vallecas,40.387,-3.65081,33.66,Private room,2,1,1,2,0,1,1,0,0,0,0,1,1,4,2,30,3,4.67,5.0,4.67,5.0,4.33,4.67,5.0,T,F,0.49
53458511,301442595,Amanda,0.8,0.98,T,0,0,T,Madrid,Embajadores,Centro,40.40658,-3.7027,67.32,Entire place,2,1,1,1,0,0,0,0,0,0,0,0,0,0,3,365,18,4.67,4.83,4.5,4.78,4.83,4.94,4.39,T,F,3.38
53465871,51939140,Albino,1.0,0.99,F,20,20,T,Madrid,Palacio,Centro,40.41051,-3.71048,80.19,Entire place,4,1,1,3,0,0,1,0,0,0,0,0,1,2,3,365,14,3.36,4.0,2.93,4.29,4.0,4.57,3.43,T,F,2.46
53466626,375965726,Byron David,0.0,1.0,F,0,0,F,Madrid,Simancas,San Blas - Canillejas,40.43028,-3.6253,28.71,Private room,2,1,2,1,0,0,0,0,0,0,0,0,1,1,1,30,6,4.17,4.33,4.33,4.0,4.33,4.17,4.0,T,T,0.94
53467441,432964780,Natalia,0.7,0.67,F,0,0,T,Madrid,Castellana,Salamanca,40.43107,-3.6818,529.65,Entire place,6,4,3,3,0,1,1,0,0,0,0,0,0,2,1,1125,1,4.0,3.0,1.0,5.0,5.0,5.0,3.0,T,F,1.0
53468225,377349198,Manuel,0.0,1.0,F,1,1,T,Madrid,Embajadores,Centro,40.40845,-3.70064,48.51,Entire place,2,1,1,1,0,0,1,0,0,0,0,0,0,1,2,1125,6,3.83,4.17,3.83,4.83,5.0,4.67,4.0,T,T,0.93
53399510,368087024,Vesselin,0.0,1.0,F,0,0,T,Madrid,Embajadores,Centro,40.4083,-3.70088,94.05,Entire place,3,1,1,1,0,0,1,0,0,0,0,0,0,1,1,365,4,3.5,3.5,4.5,3.5,3.25,4.25,4.0,T,T,0.62
53399919,60088973,Enrique,1.0,0.98,T,5,5,T,Madrid,Palos de Moguer,Arganzuela,40.40535,-3.69593,118.8,Entire place,4,1,3,2,0,0,0,0,0,0,0,0,0,0,4,40,14,4.57,4.71,4.64,5.0,5.0,4.79,4.5,T,T,2.13
53400238,343428667,Klevi,0.96,0.83,F,5,5,T,Madrid,Justicia,Centro,40.42869,-3.70078,51.48,Private room,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,365,9,4.33,4.67,4.56,4.44,4.44,4.89,4.22,T,F,2.87
53401924,432381442,Toni,1.0,0.68,F,1,1,F,Madrid,Cortes,Centro,40.41335,-3.69862,73.26,Entire place,3,1,2,4,0,0,0,0,0,0,0,1,1,2,7,1125,8,4.75,5.0,4.75,4.88,5.0,5.0,5.0,T,F,1.29
53407946,402844886,Margarita Y Balta,0.0,1.0,T,1,1,T,Madrid,Palacio,Centro,40.42081,-3.70908,162.35999999999999,Entire place,4,1,1,2,0,0,1,0,0,0,0,0,0,1,2,1125,15,4.47,4.67,4.67,4.67,4.67,4.67,4.6,T,F,2.33
53475590,28493840,Patricia,1.0,1.0,F,0,0,T,Madrid,Sol,Centro,40.41978,-3.70048,84.15,Entire place,4,1,2,3,1,1,1,0,0,0,0,1,1,5,28,360,5,4.8,4.8,4.6,5.0,5.0,4.4,4.6,T,F,0.91
53408936,12631821,Dani Y Pati,1.0,0.96,F,74,74,T,Madrid,Goya,Salamanca,40.42581,-3.67071,115.83,Entire place,2,1,1,1,1,0,1,0,0,0,0,0,0,2,2,1125,9,3.89,3.89,4.11,4.0,4.11,4.56,3.44,T,F,1.47
53409119,11385250,Montse,1.0,0.94,F,3,3,T,Madrid,Embajadores,Centro,40.40902,-3.7013,46.53,Private room,4,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1125,5,4.6,4.8,5.0,5.0,5.0,4.4,5.0,T,F,1.0
53476972,3513838,Carlos,1.0,1.0,F,0,0,T,Madrid,Universidad,Centro,40.42122,-3.70379,65.34,Entire place,2,1,1,1,0,0,1,0,0,0,0,0,1,2,60,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
53409445,432446164,Elena,1.0,0.84,F,0,0,T,Madrid,Adelfas,Retiro,40.40251,-3.67057,108.9,Entire place,3,1,1,2,0,0,1,0,0,0,0,0,1,2,2,1125,8,4.75,4.75,5.0,5.0,5.0,5.0,5.0,T,F,1.32
53486820,98611429,Aaron,0.9,0.72,F,0,0,T,Madrid,Almagro,Chamberí,40.436283,-3.698421,176.22,Entire place,5,2,2,3,0,0,1,0,0,0,0,0,0,1,1,365,9,4.78,5.0,4.78,4.89,5.0,4.89,4.89,T,F,4.09
53488872,63833717,Jose,1.0,0.86,F,3,3,T,Madrid,Buenavista,Carabanchel,40.37345,-3.7332,29.7,Private room,1,1,1,1,1,0,0,0,0,0,0,1,1,3,30,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
53414472,270689852,Jose Eduardo,0.0,1.0,F,0,0,T,Madrid,Buenavista,Carabanchel,40.37438,-3.7521,27.72,Private room,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,365,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,T,T,0.16
53418231,311643388,Paula,1.0,1.0,T,0,0,F,Madrid,Universidad,Centro,40.42055,-3.70212,64.35,Private room,1,1,1,1,1,1,1,0,0,0,0,1,1,5,3,1125,18,4.61,4.72,4.61,4.83,4.39,4.94,4.61,T,T,4.15
53493422,188308989,Blume Cruz,0.0,1.0,F,3,3,F,Madrid,Cortes,Centro,40.41396,-3.70188,295.02,Private room,3,1,1,2,0,0,0,0,0,0,0,0,0,0,1,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.0
53424569,36644008,Alfonso,1.0,1.0,F,0,0,T,Madrid,Castellana,Salamanca,40.43682,-3.68285,297.0,Entire place,6,1,2,3,0,1,1,0,0,0,0,1,1,4,2,365,15,4.73,4.87,4.53,4.73,4.87,4.93,4.67,T,T,2.83
53494190,106308247,Maria Adriela,1.0,0.93,F,5,5,T,Madrid,Casco Histórico de Barajas,Barajas,40.47451,-3.57601,56.43,Entire place,5,1,1,2,0,0,0,0,1,0,0,1,0,2,1,365,35,4.26,4.37,4.29,4.4,4.46,4.51,4.14,T,F,6.1
53424849,431433594,Joyce,1.0,1.0,F,0,0,T,Madrid,Berruguete,Tetuán,40.46134,-3.70058,124.74,Entire place,4,1,2,2,0,0,0,0,0,0,0,0,1,1,3,1000,18,4.78,4.83,4.83,4.44,4.83,4.5,4.67,T,T,2.81
53495148,24095765,Mireia,1.0,1.0,F,0,0,T,Madrid,Embajadores,Centro,40.40981,-3.69889,95.03999999999999,Entire place,2,1,1,1,0,1,1,0,0,0,0,0,0,2,2,365,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,T,F,0.98
53497615,357179115,Maria,1.0,1.0,F,0,0,T,Madrid,Berruguete,Tetuán,40.46106,-3.7003,86.13,Entire place,2,1,1,1,0,0,1,0,0,0,0,1,1,3,3,1000,5,5.0,5.0,4.6,5.0,5.0,5.0,4.6,T,T,1.46
53505252,12171203,Isidro,1.0,0.9,F,1,1,T,Madrid,Embajadores,Centro,40.40847,-3.69892,127.71,Entire place,4,1,1,2,0,0,0,0,0,0,0,0,0,0,2,365,10,5.0,5.0,5.0,5.0,5.0,5.0,4.9,T,F,2.59
53507781,86881502,Ruth,1.0,0.75,F,0,0,T,Madrid,Embajadores,Centro,40.40837,-3.69552,124.74,Entire place,5,1,2,3,1,0,1,0,0,0,0,0,0,2,1,1125,24,4.79,4.75,4.58,4.5,4.67,4.96,4.46,T,F,3.83
53507909,211391238,Nica,1.0,1.0,F,1,1,T,Madrid,Numancia,Puente de Vallecas,40.39345,-3.6572,104.94,Entire place,6,1,3,3,0,1,1,0,0,0,0,0,1,3,1,30,5,3.4,4.2,3.2,4.2,4.2,3.8,3.6,T,T,0.87
53511466,433312220,Yolanda,1.0,0.95,T,0,0,F,Madrid,Quintana,Ciudad Lineal,40.43889,-3.64238,108.9,Entire place,4,2,2,3,0,0,1,0,0,0,0,0,0,1,7,365,27,4.96,4.93,4.89,4.93,4.96,4.74,4.93,T,T,4.22
53511474,59140149,Luis,0.9,0.67,F,0,0,T,Madrid,Almenara,Tetuán,40.4727,-3.69291,19.8,Private room,1,1,1,2,0,0,0,0,0,0,0,0,0,0,13,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.0
53430846,250112582,HomeAbroad Apartments,1.0,0.84,F,22,22,T,Madrid,Embajadores,Centro,40.41129,-3.70558,1042.47,Entire place,15,6,6,10,0,0,1,0,0,0,0,1,0,2,1,365,2,4.5,4.5,4.5,4.5,4.5,5.0,4.5,T,F,1.13
53435826,110651397,Leo,1.0,0.99,F,9,9,T,Madrid,Pueblo Nuevo,Ciudad Lineal,40.4268,-3.6364,24.75,Private room,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3,1125,7,4.86,5.0,4.86,5.0,4.86,4.71,5.0,T,T,1.16
53512877,29355718,Jose,1.0,0.99,T,2,2,T,Madrid,Universidad,Centro,40.42678,-3.71092,79.2,Entire place,2,1,1,2,0,0,1,0,0,0,0,0,0,1,4,365,20,4.9,4.85,5.0,4.95,4.95,4.85,4.9,T,T,3.51
53514578,24687655,María Adoración,0.93,0.97,T,1,1,T,Madrid,Embajadores,Centro,40.41259,-3.70584,28.71,Private room,2,3,1,2,1,0,1,0,0,0,0,0,0,2,2,120,25,4.8,4.68,4.76,4.64,4.72,5.0,4.72,T,F,4.66
